subject,day_block,Mood.Index,outcome1b,outcome2b,outcome3b,outcome4b,outcome5b,outcome6b,outcome7b,outcome8b,outcome9b,outcome1bo,outcome2bo,outcome3bo,outcome4bo,outcome5bo,outcome6bo,outcome7bo,outcome8bo,outcome9bo,outcome_mag1b,outcome_mag2b,outcome_mag3b,outcome_mag4b,outcome_mag5b,outcome_mag6b,outcome_mag7b,outcome_mag8b,outcome_mag9b,outcome_magnitude1b,outcome_magnitude2b,outcome_magnitude3b,outcome_magnitude4b,outcome_magnitude5b,outcome_magnitude6b,outcome_magnitude7b,outcome_magnitude8b,outcome_magnitude9b,component,Trial.Index,moodrate_scaled,moodrate,Index,day,block,Local.Date.D1,wof_order,wofoutcome1,Local.Date.D2,wofoutcome2,Local.Date.D1.Day,Local.Date.D2.Day,day_diff,day_block2,block_type,max_moodrate,min_moodrate
302,day2_block2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,0,0,3,2,2,-1,9,6,7,5,5,8,7,7,4,moodrate,18,0.188035193721863,5,7,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,7,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,4,1,2,0,0,3,0,0,6,9,6,7,5,5,8,moodrate,21,0.188035193721863,5,8,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,8,1,1,0,0,0,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,0,4,0,0,0,1,4,1,2,5,9,0,0,0,6,9,6,7,moodrate,24,0.188035193721863,5,9,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,9,0,0,0,1,1,0,0,0,1,-1,-1,-1,1,1,-1,-1,-1,1,0,0,0,0,4,0,0,0,1,0,0,0,5,9,0,0,0,6,moodrate,27,-0.645418097369638,4,10,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,10,0,1,1,0,0,0,1,1,0,-1,1,1,-1,-1,-1,1,1,-1,0,3,5,0,0,0,0,4,0,0,8,10,0,0,0,5,9,0,moodrate,30,0.188035193721863,5,11,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,11,0,0,0,0,1,1,0,0,0,-1,-1,-1,-1,1,1,-1,-1,-1,0,0,0,0,3,5,0,0,0,0,0,0,0,8,10,0,0,0,moodrate,33,-0.645418097369638,4,12,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,12,1,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-3,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,8,10,moodrate,36,-0.645418097369638,4,13,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,13,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,-3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,moodrate,39,-0.645418097369638,4,14,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,14,0,1,1,0,0,0,1,0,0,-1,1,1,-1,-1,-1,1,-1,-1,0,-1,3,0,0,0,-3,0,0,0,4,8,0,0,0,2,0,0,moodrate,42,-0.645418097369638,4,15,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,15,0,1,0,0,1,1,0,0,0,-1,1,-1,-1,1,1,-1,-1,-1,0,2,0,0,-1,3,0,0,0,0,7,0,0,4,8,0,0,0,moodrate,45,-0.645418097369638,4,16,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,16,0,1,1,0,1,0,0,1,1,-1,1,1,-1,1,-1,-1,1,1,0,2,-4,0,2,0,0,-1,3,0,7,1,0,7,0,0,4,8,moodrate,48,-0.645418097369638,4,17,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,17,1,1,0,0,1,1,0,1,0,1,1,-1,-1,1,1,-1,1,-1,4,1,0,0,2,-4,0,2,0,9,6,0,0,7,1,0,7,0,moodrate,51,0.188035193721863,5,18,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,18,1,1,0,1,1,0,0,1,1,1,1,-1,1,1,-1,-1,1,1,3,3,0,4,1,0,0,2,-4,8,8,0,9,6,0,0,7,1,moodrate,54,0.188035193721863,5,19,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,19,0,0,0,1,1,0,1,1,0,-1,-1,-1,1,1,-1,1,1,-1,0,0,0,3,3,0,4,1,0,0,0,0,8,8,0,9,6,0,moodrate,57,-0.645418097369638,4,20,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,20,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,8,0,moodrate,60,-0.645418097369638,4,21,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,21,1,0,1,0,0,0,0,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,-2,0,4,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,moodrate,63,-0.645418097369638,4,22,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,22,0,0,0,1,0,1,0,0,0,-1,-1,-1,1,-1,1,-1,-1,-1,0,0,0,-2,0,4,0,0,0,0,0,0,3,0,9,0,0,0,moodrate,66,-0.645418097369638,4,23,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,23,0,1,0,0,0,0,1,0,1,-1,1,-1,-1,-1,-1,1,-1,1,0,4,0,0,0,0,-2,0,4,0,9,0,0,0,0,3,0,9,moodrate,69,-0.645418097369638,4,24,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,24,1,0,0,0,1,0,0,0,0,1,-1,-1,-1,1,-1,-1,-1,-1,1,0,0,0,4,0,0,0,0,6,0,0,0,9,0,0,0,0,moodrate,72,-1.4788713884611389,3,25,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,25,1,1,1,1,0,0,0,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,0,0,1,0,0,0,4,0,4,5,5,6,0,0,0,9,0,moodrate,75,-0.645418097369638,4,26,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,26,0,0,1,1,1,1,1,0,0,-1,-1,1,1,1,1,1,-1,-1,0,0,3,-1,0,0,1,0,0,0,0,8,4,5,5,6,0,0,moodrate,78,-0.645418097369638,4,27,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,27,1,1,1,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,4,-1,3,0,0,3,-1,0,0,9,4,8,0,0,8,4,5,5,moodrate,81,-0.645418097369638,4,28,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,28,0,0,1,1,1,1,0,0,1,-1,-1,1,1,1,1,-1,-1,1,0,0,-2,4,-1,3,0,0,3,0,0,3,9,4,8,0,0,8,moodrate,84,-0.645418097369638,4,29,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,29,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,-2,4,-1,3,0,0,0,0,0,3,9,4,8,moodrate,87,-0.645418097369638,4,30,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,30,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,0,0,0,0,0,-2,9,0,0,0,0,0,0,0,3,moodrate,90,-0.645418097369638,4,31,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,31,0,1,1,1,0,0,0,0,0,-1,1,1,1,-1,-1,-1,-1,-1,0,4,4,4,0,0,0,0,0,0,9,9,9,0,0,0,0,0,moodrate,93,0.188035193721863,5,32,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,32,1,0,0,0,1,1,1,0,0,1,-1,-1,-1,1,1,1,-1,-1,5,0,0,0,4,4,4,0,0,10,0,0,0,9,9,9,0,0,moodrate,96,0.188035193721863,5,33,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,33,0,0,1,1,0,0,0,1,1,-1,-1,1,1,-1,-1,-1,1,1,0,0,5,5,0,0,0,4,4,0,0,10,10,0,0,0,9,9,moodrate,99,0.188035193721863,5,34,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,34,0,1,0,0,0,1,1,0,0,-1,1,-1,-1,-1,1,1,-1,-1,0,0,0,0,0,5,5,0,0,0,5,0,0,0,10,10,0,0,moodrate,102,0.188035193721863,5,35,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,35,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,10,moodrate,105,0.188035193721863,5,36,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,36,0,1,1,0,0,0,0,1,0,-1,1,1,-1,-1,-1,-1,1,-1,0,-1,-2,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,moodrate,108,0.188035193721863,5,37,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,37,1,1,1,0,1,1,0,0,0,1,1,1,-1,1,1,-1,-1,-1,5,2,5,0,-1,-2,0,0,0,10,7,10,0,4,3,0,0,0,moodrate,111,0.188035193721863,5,38,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,38,0,1,0,1,1,1,0,1,1,-1,1,-1,1,1,1,-1,1,1,0,-3,0,5,2,5,0,-1,-2,0,2,0,10,7,10,0,4,3,moodrate,114,0.188035193721863,5,39,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,39,1,1,1,0,1,0,1,1,1,1,1,1,-1,1,-1,1,1,1,4,1,-4,0,-3,0,5,2,5,9,6,1,0,2,0,10,7,10,moodrate,117,0.188035193721863,5,40,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
302,day2_block2,40,0,1,0,1,1,1,0,1,0,-1,1,-1,1,1,1,-1,1,-1,0,3,0,4,1,-4,0,-3,0,0,8,0,9,6,1,0,2,0,moodrate,NA,0.188035193721863,5,41,2,2,2021-02-25T20:19:07Z,Winfirst,1,2021-02-27T12:26:22Z,0,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
57,day2_block2,1,1,0,0,NA,NA,NA,NA,NA,NA,1,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA,NA,NA,NA,moodrate,3,-1.1360089600651218,5,2,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,2,0,0,1,1,0,0,NA,NA,NA,-1,-1,1,1,-1,-1,NA,NA,NA,0,0,-4,0,0,0,NA,NA,NA,0,0,1,5,0,0,NA,NA,NA,moodrate,6,-1.1360089600651218,5,3,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,3,1,1,1,0,0,1,1,0,0,1,1,1,-1,-1,1,1,-1,-1,-1,0,4,0,0,-4,0,0,0,4,5,9,0,0,1,5,0,0,moodrate,9,-1.1360089600651218,5,4,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,-1,1,2,2,-1,-1,0,4,0,0,-4,7,7,4,4,5,9,0,0,1,moodrate,12,-1.1360089600651218,5,5,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,3,2,2,-1,-1,0,4,6,3,8,7,7,4,4,5,9,moodrate,15,-1.1360089600651218,5,6,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,-2,3,2,2,-1,9,6,7,6,3,8,7,7,4,moodrate,18,-1.1360089600651218,5,7,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,7,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,4,1,2,1,-2,3,0,0,6,9,6,7,6,3,8,moodrate,21,-1.1360089600651218,5,8,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,8,1,1,0,0,0,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,0,4,0,0,0,1,4,1,2,5,9,0,0,0,6,9,6,7,moodrate,24,-1.1360089600651218,5,9,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,9,0,0,0,1,1,0,0,0,1,-1,-1,-1,1,1,-1,-1,-1,1,0,0,0,0,4,0,0,0,1,0,0,0,5,9,0,0,0,6,moodrate,27,-1.1360089600651218,5,10,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,10,1,0,1,0,0,0,1,1,0,1,-1,1,-1,-1,-1,1,1,-1,3,0,5,0,0,0,0,4,0,8,0,10,0,0,0,5,9,0,moodrate,30,-1.1360089600651218,5,11,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,11,1,0,0,1,0,1,0,0,0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0,0,3,0,5,0,0,0,4,0,0,8,0,10,0,0,0,moodrate,33,-1.1360089600651218,5,12,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,12,0,1,0,1,0,0,1,0,1,-1,1,-1,1,-1,-1,1,-1,1,0,1,0,-1,0,0,3,0,5,0,6,0,4,0,0,8,0,10,moodrate,36,-1.1360089600651218,5,13,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,13,1,1,1,0,1,0,1,0,0,1,1,1,-1,1,-1,1,-1,-1,-2,2,3,0,1,0,-1,0,0,3,7,8,0,6,0,4,0,0,moodrate,39,-1.1360089600651218,5,14,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,14,0,1,1,1,1,1,0,1,0,-1,1,1,1,1,1,-1,1,-1,0,-1,3,-2,2,3,0,1,0,0,4,8,3,7,8,0,6,0,moodrate,42,-1.1360089600651218,5,15,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,15,1,1,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,2,2,0,0,-1,3,-2,2,3,7,7,0,0,4,8,3,7,8,moodrate,45,0.6383288442270674,6,16,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,16,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,-1,1,1,-2,2,-4,2,2,0,0,-1,3,3,7,1,7,7,0,0,4,8,moodrate,48,0.6383288442270674,6,17,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,17,1,1,0,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,-1,-3,1,0,-2,2,-4,2,2,0,2,6,0,3,7,1,7,7,0,moodrate,51,0.6383288442270674,6,18,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,18,1,1,0,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,3,3,0,-3,1,0,-2,2,-4,8,8,0,2,6,0,3,7,1,moodrate,54,0.6383288442270674,6,19,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,19,1,0,1,1,1,0,1,1,0,1,-1,1,1,1,-1,1,1,-1,-4,0,-4,3,3,0,-3,1,0,1,0,1,8,8,0,2,6,0,moodrate,57,0.6383288442270674,6,20,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,20,0,1,0,1,0,1,1,1,0,-1,1,-1,1,-1,1,1,1,-1,0,1,0,-4,0,-4,3,3,0,0,6,0,1,0,1,8,8,0,moodrate,60,-1.1360089600651218,5,21,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,21,0,0,1,0,1,0,1,0,1,-1,-1,1,-1,1,-1,1,-1,1,0,0,4,0,1,0,-4,0,-4,0,0,9,0,6,0,1,0,1,moodrate,63,-1.1360089600651218,5,22,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,22,0,0,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,1,-1,1,-1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,9,0,6,0,moodrate,66,-1.1360089600651218,5,23,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,23,0,1,0,0,0,0,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,1,0,4,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,9,moodrate,69,-1.1360089600651218,5,24,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,24,1,1,1,0,1,0,0,0,0,1,1,1,-1,1,-1,-1,-1,-1,1,-4,2,0,4,0,0,0,0,6,1,7,0,9,0,0,0,0,moodrate,72,0.6383288442270674,6,25,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,25,0,0,1,1,1,1,0,1,0,-1,-1,1,1,1,1,-1,1,-1,0,0,-4,1,-4,2,0,4,0,0,0,1,6,1,7,0,9,0,moodrate,75,-1.1360089600651218,5,26,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,26,1,0,1,0,0,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,3,0,3,0,0,-4,1,-4,2,8,0,8,0,0,1,6,1,7,moodrate,78,0.6383288442270674,6,27,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,27,1,1,1,1,0,1,0,0,1,1,1,1,1,-1,1,-1,-1,1,4,-1,3,3,0,3,0,0,-4,9,4,8,8,0,8,0,0,1,moodrate,81,0.6383288442270674,6,28,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,28,0,0,1,1,1,1,1,0,1,-1,-1,1,1,1,1,1,-1,1,0,0,-2,4,-1,3,3,0,3,0,0,3,9,4,8,8,0,8,moodrate,84,-1.1360089600651218,5,29,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,29,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,0,0,-2,4,-1,3,0,0,0,0,0,3,9,4,8,moodrate,87,-1.1360089600651218,5,30,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,30,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,0,0,0,0,0,-2,9,0,0,0,0,0,0,0,3,moodrate,90,-1.1360089600651218,5,31,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,31,1,1,1,1,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,0,4,4,4,0,0,0,0,0,5,9,9,9,0,0,0,0,0,moodrate,93,0.6383288442270674,6,32,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,32,1,0,0,1,1,1,1,0,0,1,-1,-1,1,1,1,1,-1,-1,5,0,0,0,4,4,4,0,0,10,0,0,5,9,9,9,0,0,moodrate,96,0.6383288442270674,6,33,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,33,0,1,1,1,0,0,1,1,1,-1,1,1,1,-1,-1,1,1,1,0,0,5,5,0,0,0,4,4,0,0,10,10,0,0,5,9,9,moodrate,99,0.6383288442270674,6,34,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,34,1,0,0,0,1,1,1,0,0,1,-1,-1,-1,1,1,1,-1,-1,0,0,0,0,0,5,5,0,0,5,0,0,0,0,10,10,0,0,moodrate,102,-1.1360089600651218,5,35,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,35,0,0,0,1,0,0,0,1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,10,moodrate,105,-1.1360089600651218,5,36,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,36,1,1,1,0,0,0,1,0,0,1,1,1,-1,-1,-1,1,-1,-1,-3,-3,-2,0,0,0,0,0,0,2,2,3,0,0,0,5,0,0,moodrate,108,0.6383288442270674,6,37,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,37,1,1,0,1,1,1,0,0,0,1,1,-1,1,1,1,-1,-1,-1,5,2,0,-3,-3,-2,0,0,0,10,7,0,2,2,3,0,0,0,moodrate,111,0.6383288442270674,6,38,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
57,day2_block2,38,1,1,0,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-3,-3,0,5,2,0,-3,-3,-2,2,2,0,10,7,0,2,2,3,moodrate,114,0.6383288442270674,6,39,2,2,2021-01-30T18:21:46Z,Winfirst,1,2021-01-31T15:29:32Z,0,2021-01-30,2021-01-31,1,loseday_block2,after_loss,6,2
